,LotFrontage,LotArea,Street,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,LotArea-log,Street-log,LotShape-log,LandSlope-log,OverallCond-log,YearBuilt-log,YearRemodAdd-log,MasVnrArea-log,ExterQual-log,ExterCond-log,BsmtQual-log,BsmtCond-log,BsmtExposure-log,BsmtFinSF1-log,BsmtFinType2-log,BsmtFinSF2-log,BsmtUnfSF-log,TotalBsmtSF-log,HeatingQC-log,1stFlrSF-log,2ndFlrSF-log,LowQualFinSF-log,GrLivArea-log,BsmtFullBath-log,BsmtHalfBath-log,HalfBath-log,KitchenAbvGr-log,TotRmsAbvGrd-log,Functional-log,Fireplaces-log,GarageYrBlt-log,GarageCond-log,PavedDrive-log,WoodDeckSF-log,OpenPorchSF-log,EnclosedPorch-log,3SsnPorch-log,ScreenPorch-log,PoolArea-log,PoolQC-log,MiscVal-log,haspool-log,hasgarage-log,hasbsmt-log,SimplOverallCond-log,SimplPoolQC-log,SimplGarageCond-log,SimplGarageQual-log,SimplFunctional-log,SimplHeatingQC-log,SimplBsmtFinType1-log,SimplBsmtFinType2-log,SimplBsmtCond-log,SimplExterCond-log,SimplExterQual-log,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_1,Alley_2,Alley_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_Fin,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
220,73.0,8990.0,2.0,3.0,3.0,7.0,5.0,2006.0,2006.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1498.0,1498.0,5.0,1498.0,0.0,0.0,1498.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,5.0,8.0,0.0,0.0,2006.0,2.0,675.0,3.0,3.0,2.0,351.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,8.947806093057054,0.0,0.6931471805599453,0.0,1.6094379124341003,1.6094379124341003,1.6094379124341003,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,7.312553498102598,7.312553498102598,0.0,7.060476365999801,0.0,0.0,7.060476365999801,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,5.308267697401205,1.0986122886681098,0.0,5.863631175598097,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
221,0.0,8068.0,2.0,3.0,3.0,6.0,5.0,2002.0,2002.0,0.0,4.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1010.0,1010.0,5.0,1010.0,1257.0,0.0,2267.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,8.0,8.0,1.0,3.0,2002.0,2.0,390.0,3.0,3.0,2.0,120.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,8.820108644508608,0.0,0.6931471805599453,0.0,1.6094379124341003,2.1972245773362196,2.1972245773362196,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,6.918695219020472,6.918695219020472,0.0,6.517671272912275,7.1372784372603855,0.0,7.56734567601324,0.0,0.0,0.6931471805599453,0.6931471805599453,1.9459101490553132,0.0,0.6931471805599453,5.327876168789581,1.0986122886681098,0.0,4.795790545596741,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
222,85.0,11475.0,2.0,4.0,3.0,6.0,6.0,1975.0,1975.0,0.0,3.0,3.0,4.0,3.0,0.0,5.0,550.0,1.0,0.0,163.0,713.0,3.0,811.0,741.0,0.0,1552.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,8.0,1.0,3.0,1975.0,2.0,434.0,3.0,3.0,2.0,209.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,9.227787285579904,0.0,0.0,0.0,1.791759469228055,3.58351893845611,3.58351893845611,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,6.311734809152915,0.6931471805599453,0.0,5.099866427824199,6.570882962339584,1.0986122886681098,6.169610732491456,6.60934924316738,0.0,7.105786129481271,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,0.6931471805599453,5.4510384535657,1.0986122886681098,0.0,5.3471075307174685,5.342334251964811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
223,70.0,10500.0,2.0,4.0,3.0,4.0,6.0,1971.0,1971.0,0.0,3.0,3.0,3.0,3.0,0.0,5.0,524.0,2.0,180.0,160.0,864.0,4.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,8.0,0.0,0.0,1989.0,2.0,576.0,3.0,3.0,2.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.127067452782361,0.0,0.0,0.0,1.791759469228055,3.6888794541139363,3.6888794541139363,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,6.263398262591624,1.0986122886681098,5.198497031265826,5.081404364984463,6.762729506931879,0.6931471805599453,6.274762021241939,0.0,0.0,6.274762021241939,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,5.389071729816501,1.0986122886681098,0.0,5.37989735354046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
224,103.0,13472.0,2.0,4.0,3.0,10.0,5.0,2003.0,2003.0,922.0,5.0,3.0,5.0,3.0,3.0,6.0,56.0,1.0,0.0,2336.0,2392.0,5.0,2392.0,0.0,0.0,2392.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,8.0,8.0,1.0,5.0,2003.0,3.0,968.0,3.0,3.0,2.0,248.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,9.406975663409597,0.0,0.0,0.0,1.6094379124341003,2.0794415416798357,2.0794415416798357,6.827629234502852,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,4.04305126783455,0.6931471805599453,0.0,7.756623334538858,7.780303087908373,0.0,7.629975707027789,0.0,0.0,7.629975707027789,0.0,0.0,0.0,0.6931471805599453,1.9459101490553132,0.0,0.6931471805599453,5.3230099791384085,1.0986122886681098,0.0,5.517452896464707,4.663439094112067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
225,21.0,1680.0,2.0,4.0,3.0,5.0,5.0,1971.0,1971.0,142.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,630.0,630.0,3.0,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,8.0,0.0,0.0,1991.0,1.0,280.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.942799375126701,0.0,0.0,0.0,1.6094379124341003,3.6888794541139363,3.6888794541139363,4.962844630259907,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,6.447305862541213,6.447305862541213,1.0986122886681098,5.6937321388027,6.511745329644728,0.0,6.876264611890766,0.0,0.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,0.0,5.37989735354046,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226,82.0,9950.0,2.0,3.0,3.0,7.0,5.0,1995.0,1995.0,290.0,4.0,3.0,4.0,3.0,0.0,6.0,565.0,1.0,0.0,638.0,1203.0,5.0,1214.0,1306.0,0.0,2520.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,9.0,8.0,1.0,3.0,1995.0,3.0,721.0,3.0,3.0,2.0,224.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,9.065430200180375,0.0,0.6931471805599453,0.0,1.6094379124341003,2.772588722239781,2.772588722239781,5.673323267171493,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,6.338594078203183,0.6931471805599453,0.0,6.459904454377535,7.093404625868766,0.0,6.78105762593618,7.175489713624222,0.0,7.690286020676768,0.0,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,0.0,0.6931471805599453,5.3612921657094255,1.0986122886681098,0.0,5.41610040220442,4.74493212836325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
227,21.0,1869.0,2.0,4.0,3.0,6.0,6.0,1970.0,1970.0,127.0,3.0,3.0,3.0,3.0,0.0,3.0,321.0,1.0,0.0,162.0,483.0,3.0,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,8.0,0.0,0.0,1987.0,1.0,280.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.345636360828596,0.0,0.0,0.0,1.791759469228055,3.713572066704308,3.713572066704308,4.852030263919617,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,5.7745515455444085,0.6931471805599453,0.0,5.093750200806762,6.182084906716632,1.0986122886681098,5.0106352940962555,6.22455842927536,0.0,6.483107351457199,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,5.3981627015177525,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
228,70.0,8521.0,2.0,4.0,3.0,5.0,5.0,1967.0,1967.0,0.0,3.0,3.0,3.0,3.0,0.0,5.0,842.0,1.0,0.0,70.0,912.0,3.0,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,1.0,2.0,1974.0,1.0,336.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.884887201837403,0.0,0.0,0.0,1.6094379124341003,3.784189633918261,3.784189633918261,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,6.736966958001855,0.6931471805599453,0.0,4.2626798770413155,6.816735880594968,1.0986122886681098,6.361302477572996,0.0,0.0,6.361302477572996,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.0,0.6931471805599453,5.455321115357702,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
229,43.0,3182.0,2.0,4.0,3.0,7.0,5.0,2005.0,2006.0,16.0,4.0,3.0,4.0,3.0,2.0,6.0,16.0,1.0,0.0,1357.0,1373.0,5.0,1555.0,0.0,0.0,1555.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,7.0,8.0,1.0,3.0,2005.0,2.0,430.0,3.0,3.0,2.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,7.5406215286571525,0.0,0.0,0.0,1.6094379124341003,1.791759469228055,1.6094379124341003,2.833213344056216,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.833213344056216,0.6931471805599453,0.0,7.213768308118642,7.2254814727822945,0.0,7.108244139731541,0.0,0.0,7.108244139731541,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,0.0,0.6931471805599453,5.313205979041787,1.0986122886681098,0.0,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
